release_version,sample_id,item_index,additive_name_raw,additive_name,amount_raw,amount_value,amount_unit,gold_label,binary_label,food_category_code,food_category_name,category_path_codes,category_path_names,evidence_status,evidence_rule_category_code,evidence_rule_category_name,evidence_additive_name,cns,ins,max_amount,rule_unit,remark,calculation_basis,candidate_rule_count,source_standard,correction_applied
partial-dataset-v1.0.0,86,1,二氧化硫及亚硫酸盐,二氧化硫及亚硫酸盐,0.02g/kg,0.02,g/kg,RISK_OVERLIMIT,RISK,15.03.05,啤酒和麦芽饮料,15.03.05 > 15.03 > 15.0,啤酒和麦芽饮料 > 发酵酒 > 酒类,supporting_rule_found,15.03.05,啤酒和麦芽饮料,"二氧化硫及亚硫酸盐(包括二氧化硫,焦亚 硫酸钾,焦亚硫酸钠,亚硫酸钠,亚硫酸氢钠,低亚硫酸钠)",5.001,220,0.01,g/kg,最大使用量以二氧化硫残留量计,,1,GB 2760-2024,False
partial-dataset-v1.0.0,86,2,海藻酸丙二醇酯,海藻酸丙二醇酯,0.2g/kg,0.2,g/kg,SAFE,SAFE,15.03.05,啤酒和麦芽饮料,15.03.05 > 15.03 > 15.0,啤酒和麦芽饮料 > 发酵酒 > 酒类,supporting_rule_found,15.03.05,啤酒和麦芽饮料,海藻酸丙二醇酯,20.01,405,0.3,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,86,3,几丁质,几丁质,0.3g/kg,0.3,g/kg,SAFE,SAFE,15.03.05,啤酒和麦芽饮料,15.03.05 > 15.03 > 15.0,啤酒和麦芽饮料 > 发酵酒 > 酒类,supporting_rule_found,15.03.05,啤酒和麦芽饮料,甲壳素(又名几丁质),20.018,,0.4,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,87,1,双乙酰酒石酸单双甘油酯,双乙酰酒石酸单双甘油酯,3.0g/kg,3.0,g/kg,SAFE,SAFE,15.03.03,果酒,15.03.03 > 15.03 > 15.0,果酒 > 发酵酒 > 酒类,supporting_rule_found,15.03.03,果酒,双乙酰酒石酸单双甘油酯,10.01,472e,5.0,g/kg,,,2,GB 2760-2024,False
partial-dataset-v1.0.0,87,2,苯甲酸及其钠盐,苯甲酸及其钠盐,1g/kg,1.0,g/kg,RISK_OVERLIMIT,RISK,15.03.03,果酒,15.03.03 > 15.03 > 15.0,果酒 > 发酵酒 > 酒类,supporting_rule_found,15.03.03,果酒,"苯甲酸及其钠盐(包括苯甲酸,苯甲酸钠)",17.001,210,0.8,g/kg,,以苯甲酸计,1,GB 2760-2024,False
partial-dataset-v1.0.0,87,3,桑椹红,桑椹红,1g/kg,1.0,g/kg,SAFE,SAFE,15.03.03,果酒,15.03.03 > 15.03 > 15.0,果酒 > 发酵酒 > 酒类,supporting_rule_found,15.03.03,果酒,桑椹红,8.129,,1.5,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,88,1,紫胶,紫胶,0.3g/kg,0.3,g/kg,SAFE,SAFE,04.01.01.02,经表面处理的鲜水果,04.01.01.02 > 04.01.01 > 04.01 > 04.0,经表面处理的鲜水果 > 新鲜水果 > 水果 > 水果、蔬菜(包括块根类)、豆类、食用菌、藻类、坚果以及籽类等,supporting_rule_found,04.01.01.02,经表面处理的鲜水果(仅限柑橘类),紫胶(又名虫胶),14.001,904,0.5,g/kg,仅限柑橘类,,2,GB 2760-2024,False
partial-dataset-v1.0.0,88,2,联苯醚,联苯醚,4.5g/kg,4.5,g/kg,RISK_OVERLIMIT,RISK,04.01.01.02,经表面处理的鲜水果,04.01.01.02 > 04.01.01 > 04.01 > 04.0,经表面处理的鲜水果 > 新鲜水果 > 水果 > 水果、蔬菜(包括块根类)、豆类、食用菌、藻类、坚果以及籽类等,supporting_rule_found,04.01.01.02,经表面处理的鲜水果(仅限柑橘类),联苯醚(又名二苯醚),17.022,,3.0,g/kg,残留量≤12mg/kg,,1,GB 2760-2024,False
partial-dataset-v1.0.0,88,3,达瓦树胶,达瓦树胶,0.1g/kg,0.1,g/kg,RISK_FORBIDDEN,RISK,04.01.01.02,经表面处理的鲜水果,04.01.01.02 > 04.01.01 > 04.01 > 04.0,经表面处理的鲜水果 > 新鲜水果 > 水果 > 水果、蔬菜(包括块根类)、豆类、食用菌、藻类、坚果以及籽类等,no_authorization_on_category_path,,,,,,,,,,0,GB 2760-2024,False
partial-dataset-v1.0.0,89,1,β-胡萝卜素,β-胡萝卜素,0.012g/kg,0.012,g/kg,SAFE,SAFE,08.03,熟肉制品,08.03 > 08.0,熟肉制品 > 肉及肉制品,supporting_rule_found,08.03,熟肉制品,β-胡萝卜素,8.01,160a,0.02,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,89,2,ε-聚赖氨酸,ε-聚赖氨酸,0.2g/kg,0.2,g/kg,SAFE,SAFE,08.03,熟肉制品,08.03 > 08.0,熟肉制品 > 肉及肉制品,supporting_rule_found,08.03,熟肉制品,ε-聚赖氨酸,17.037,,0.25,g/kg,,,2,GB 2760-2024,False
partial-dataset-v1.0.0,89,3,β-环状糊精,β-环状糊精,1.5g/kg,1.5,g/kg,RISK_OVERLIMIT,RISK,08.03,熟肉制品,08.03 > 08.0,熟肉制品 > 肉及肉制品,supporting_rule_found,08.03,熟肉制品,β-环状糊精,20.024,459,1.0,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,90,1,纽甜,纽甜,0.042g/kg,0.042,g/kg,SAFE,SAFE,04.01.02.06,果泥,04.01.02.06 > 04.01.02 > 04.01 > 04.0,果泥 > 加工水果 > 水果 > 水果、蔬菜(包括块根类)、豆类、食用菌、藻类、坚果以及籽类等,supporting_rule_found,04.01.02.06,果泥,纽甜,19.019,961,0.07,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,90,2,双乙酰酒石酸单双甘油酯,双乙酰酒石酸单双甘油酯,2.0g/kg,2.0,g/kg,SAFE,SAFE,04.01.02.06,果泥,04.01.02.06 > 04.01.02 > 04.01 > 04.0,果泥 > 加工水果 > 水果 > 水果、蔬菜(包括块根类)、豆类、食用菌、藻类、坚果以及籽类等,supporting_rule_found,04.01.02.06,果泥,双乙酰酒石酸单双甘油酯,10.01,472e,2.5,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,90,3,碳酸氢三钠,碳酸氢三钠,0.1g/kg,0.1,g/kg,RISK_FORBIDDEN,RISK,04.01.02.06,果泥,04.01.02.06 > 04.01.02 > 04.01 > 04.0,果泥 > 加工水果 > 水果 > 水果、蔬菜(包括块根类)、豆类、食用菌、藻类、坚果以及籽类等,no_authorization_on_category_path,,,,,,,,,,0,GB 2760-2024,False
partial-dataset-v1.0.0,91,1,"L(+)-酒石酸,dl-酒石酸","L(+)-酒石酸,dl-酒石酸",9g/kg,9.0,g/kg,SAFE,SAFE,12.10.01,固体复合调味料,12.10.01 > 12.10 > 12.0,固体复合调味料 > 复合调味料 > 调味品,supporting_rule_found,12.10.01,固体复合调味料,"L(+)-酒石酸,dl-酒石酸",1.111,334,10.0,g/kg,,酒石酸,1,GB 2760-2024,False
partial-dataset-v1.0.0,91,2,β-胡萝卜素,β-胡萝卜素,2.5g/kg,2.5,g/kg,RISK_OVERLIMIT,RISK,12.10.01,固体复合调味料,12.10.01 > 12.10 > 12.0,固体复合调味料 > 复合调味料 > 调味品,supporting_rule_found,12.10.01,固体复合调味料,β-胡萝卜素,8.01,160a,2.0,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,91,3,番茄红素,番茄红素,0.03g/kg,0.03,g/kg,RISK_FORBIDDEN,RISK,12.10.01,固体复合调味料,12.10.01 > 12.10 > 12.0,固体复合调味料 > 复合调味料 > 调味品,no_authorization_on_category_path,,,,,,,,,,0,GB 2760-2024,True
partial-dataset-v1.0.0,92,1,安赛蜜,安赛蜜,0.18g/kg,0.18,g/kg,SAFE,SAFE,04.03.02.02,干制食用菌和藻类,04.03.02.02 > 04.03.02 > 04.03 > 04.0,干制食用菌和藻类 > 加工食用菌和藻类 > 食用菌和藻类 > 水果、蔬菜(包括块根类)、豆类、食用菌、藻类、坚果以及籽类等,supporting_rule_found,04.03.02,加工食用菌和藻类(04.03.02.01冷冻食用菌和藻类除外),安赛蜜,19.011,950,0.3,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,92,2,三氯蔗糖(又名蔗糖素),三氯蔗糖(又名蔗糖素),0.24g/kg,0.24,g/kg,SAFE,SAFE,04.03.02.02,干制食用菌和藻类,04.03.02.02 > 04.03.02 > 04.03 > 04.0,干制食用菌和藻类 > 加工食用菌和藻类 > 食用菌和藻类 > 水果、蔬菜(包括块根类)、豆类、食用菌、藻类、坚果以及籽类等,supporting_rule_found,04.03.02,加工食用菌和藻类(04.03.02.01冷冻食用菌和藻类除外),三氯蔗糖(又名蔗糖素),19.016,955,0.3,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,92,3,乳酸链球菌素,乳酸链球菌素,0.6g/kg,0.6,g/kg,RISK_OVERLIMIT,RISK,04.03.02.02,干制食用菌和藻类,04.03.02.02 > 04.03.02 > 04.03 > 04.0,干制食用菌和藻类 > 加工食用菌和藻类 > 食用菌和藻类 > 水果、蔬菜(包括块根类)、豆类、食用菌、藻类、坚果以及籽类等,supporting_rule_found,04.03.02,加工食用菌和藻类(04.03.02.04食用菌和藻类罐头除外),乳酸链球菌素,17.019,234,0.5,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,93,1,β-环状糊精,β-环状糊精,18g/kg,18.0,g/kg,SAFE,SAFE,05.02.01,胶基糖果,05.02.01 > 05.02 > 05.0,胶基糖果 > 糖果 > 可可制品、巧克力和巧克力制品(包括代可可脂巧克力及制品)以及糖果,supporting_rule_found,05.02.01,胶基糖果,β-环状糊精,20.024,459,20.0,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,93,2,阿力甜,阿力甜,0.25g/kg,0.25,g/kg,SAFE,SAFE,05.02.01,胶基糖果,05.02.01 > 05.02 > 05.0,胶基糖果 > 糖果 > 可可制品、巧克力和巧克力制品(包括代可可脂巧克力及制品)以及糖果,supporting_rule_found,05.02.01,胶基糖果,阿力甜,19.013,956,0.3,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,93,3,安赛蜜,安赛蜜,5g/kg,5.0,g/kg,RISK_OVERLIMIT,RISK,05.02.01,胶基糖果,05.02.01 > 05.02 > 05.0,胶基糖果 > 糖果 > 可可制品、巧克力和巧克力制品(包括代可可脂巧克力及制品)以及糖果,supporting_rule_found,05.02.01,胶基糖果,安赛蜜,19.011,950,4.0,g/kg,,,2,GB 2760-2024,False
partial-dataset-v1.0.0,94,1,磷酸及磷酸盐,磷酸及磷酸盐,10.0g/kg,10.0,g/kg,RISK_OVERLIMIT,RISK,02.02.01.02,人造黄油(人造奶油)及其类似制品(如黄油和人造黄油混合品),02.02.01.02 > 02.02.01 > 02.02 > 02.0,"人造黄油(人造奶油)及其类似制品(如黄油和人造黄油混合品) > 脂肪含量80%以上的乳化制品 > 水油状脂肪乳化制品 > 脂肪,油和乳化脂肪制品",supporting_rule_found,02.02,水油状脂肪乳化制品(02.02.01.01黄油和浓缩黄油除外),"磷酸及磷酸盐[包括磷酸,焦磷酸二氢二钠,焦磷酸钠,磷酸二氢钙,磷酸二氢钾,磷酸氢二铵,磷酸氢二钾,磷酸氢钙,磷酸三钙,磷酸三钾,磷酸三钠,多聚磷酸钠(包括六偏磷酸钠),三聚磷酸钠,磷酸二氢钠,磷酸氢二钠,焦磷酸四钾,焦磷酸一氢三钠,聚偏磷酸钾,酸式焦磷酸钙]",1.106,338,5.0,g/kg,"可单独或混合使用,最大使用量以磷酸根(PO43- )计",,1,GB 2760-2024,False
partial-dataset-v1.0.0,94,2,双乙酰酒石酸单双甘油酯,双乙酰酒石酸单双甘油酯,7.5g/kg,7.5,g/kg,SAFE,SAFE,02.02.01.02,人造黄油(人造奶油)及其类似制品(如黄油和人造黄油混合品),02.02.01.02 > 02.02.01 > 02.02 > 02.0,"人造黄油(人造奶油)及其类似制品(如黄油和人造黄油混合品) > 脂肪含量80%以上的乳化制品 > 水油状脂肪乳化制品 > 脂肪,油和乳化脂肪制品",supporting_rule_found,02.02,水油状脂肪乳化制品,双乙酰酒石酸单双甘油酯,10.01,472e,10.0,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,94,3,咖啡因,咖啡因,0.1g/kg,0.1,g/kg,RISK_FORBIDDEN,RISK,02.02.01.02,人造黄油(人造奶油)及其类似制品(如黄油和人造黄油混合品),02.02.01.02 > 02.02.01 > 02.02 > 02.0,"人造黄油(人造奶油)及其类似制品(如黄油和人造黄油混合品) > 脂肪含量80%以上的乳化制品 > 水油状脂肪乳化制品 > 脂肪,油和乳化脂肪制品",no_authorization_on_category_path,,,,,,,,,,0,GB 2760-2024,False
partial-dataset-v1.0.0,95,1,β-胡萝卜素,β-胡萝卜素,0.13g/kg,0.13,g/kg,SAFE,SAFE,04.02.02.03,腌渍的蔬菜,04.02.02.03 > 04.02.02 > 04.02 > 04.0,腌渍的蔬菜 > 加工蔬菜 > 蔬菜 > 水果、蔬菜(包括块根类)、豆类、食用菌、藻类、坚果以及籽类等,supporting_rule_found,04.02.02.03,腌渍的蔬菜,β-胡萝卜素,8.01,160a,0.132,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,95,2,β-环状糊精,β-环状糊精,0.45g/kg,0.45,g/kg,SAFE,SAFE,04.02.02.03,腌渍的蔬菜,04.02.02.03 > 04.02.02 > 04.02 > 04.0,腌渍的蔬菜 > 加工蔬菜 > 蔬菜 > 水果、蔬菜(包括块根类)、豆类、食用菌、藻类、坚果以及籽类等,supporting_rule_found,04.02.02.03,腌渍的蔬菜,β-环状糊精,20.024,459,0.5,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,95,3,阿斯巴甜,阿斯巴甜,0.5g/kg,0.5,g/kg,RISK_OVERLIMIT,RISK,04.02.02.03,腌渍的蔬菜,04.02.02.03 > 04.02.02 > 04.02 > 04.0,腌渍的蔬菜 > 加工蔬菜 > 蔬菜 > 水果、蔬菜(包括块根类)、豆类、食用菌、藻类、坚果以及籽类等,supporting_rule_found,04.02.02.03,腌渍的蔬菜,阿斯巴甜,19.004,951,0.3,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,95,4,安赛蜜,安赛蜜,0.5g/kg,0.5,g/kg,RISK_OVERLIMIT,RISK,04.02.02.03,腌渍的蔬菜,04.02.02.03 > 04.02.02 > 04.02 > 04.0,腌渍的蔬菜 > 加工蔬菜 > 蔬菜 > 水果、蔬菜(包括块根类)、豆类、食用菌、藻类、坚果以及籽类等,supporting_rule_found,04.02.02.03,腌渍的蔬菜,安赛蜜,19.011,950,0.3,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,95,5,苯甲酸及其钠盐,苯甲酸及其钠盐,0.9g/kg,0.9,g/kg,SAFE,SAFE,04.02.02.03,腌渍的蔬菜,04.02.02.03 > 04.02.02 > 04.02 > 04.0,腌渍的蔬菜 > 加工蔬菜 > 蔬菜 > 水果、蔬菜(包括块根类)、豆类、食用菌、藻类、坚果以及籽类等,supporting_rule_found,04.02.02.03,腌渍的蔬菜,"苯甲酸及其钠盐(包括苯甲酸,苯甲酸钠)",17.001,210,1.0,g/kg,,以苯甲酸计,1,GB 2760-2024,False
partial-dataset-v1.0.0,95,6,红花黄,红花黄,1g/kg,1.0,g/kg,RISK_OVERLIMIT,RISK,04.02.02.03,腌渍的蔬菜,04.02.02.03 > 04.02.02 > 04.02 > 04.0,腌渍的蔬菜 > 加工蔬菜 > 蔬菜 > 水果、蔬菜(包括块根类)、豆类、食用菌、藻类、坚果以及籽类等,supporting_rule_found,04.02.02.03,腌渍的蔬菜,红花黄,8.103,,0.5,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,96,1,可溶性大豆多糖,可溶性大豆多糖,6.0g/kg,6.0,g/kg,SAFE,SAFE,06.03.02,小麦粉制品,06.03.02 > 06.03 > 06.0,"小麦粉制品 > 小麦粉及其制品 > 粮食和粮食制品,包括大米、面粉、杂粮、块根植物、豆类和玉米提取的淀粉等(不包括07.0类焙烤制品)",supporting_rule_found,06.03.02,小麦 粉 制 品 [06.03.02.01 生 湿 面 制 品(如 面 条、饺 子 皮、馄 饼 皮、烧 麦 皮 )、06.03.02.02生干面制品除外],可溶性大豆多糖,20.044,,10.0,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,96,2,海藻酸钙(又名褐藻酸钙),海藻酸钙(又名褐藻酸钙),4.0g/kg,4.0,g/kg,SAFE,SAFE,06.03.02,小麦粉制品,06.03.02 > 06.03 > 06.0,"小麦粉制品 > 小麦粉及其制品 > 粮食和粮食制品,包括大米、面粉、杂粮、块根植物、豆类和玉米提取的淀粉等(不包括07.0类焙烤制品)",supporting_rule_found,06.03.02,小麦 粉 制 品 [06.03.02.01 生 湿 面 制 品(如 面 条、饺 子 皮、馄 饼 皮、烧 麦 皮 )、06.03.02.02生干面制品除外],海藻酸钙(又名褐藻酸钙),20.046,404,5.0,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,97,1,司盘类,司盘类,5.0g/kg,5.0,g/kg,SAFE,SAFE,14.06.03,速溶咖啡,14.06.03 > 14.06 > 14.0,速溶咖啡 > 固体饮料 > 饮料类,supporting_rule_found,14.06.03,速溶咖啡,"司盘类[包括山梨醇酐单月桂酸酯(又名司盘20),山梨醇酐单棕榈酸酯 (又名司盘40),山梨醇酐单硬脂酸酯 (又名司盘60),山梨醇酐三硬脂酸酯 (又名司盘65),山梨醇酐单油酸酯(又名司盘80)]",10.024,493,10.0,g/kg,,,2,GB 2760-2024,False
partial-dataset-v1.0.0,98,1,磷酸及磷酸盐,磷酸及磷酸盐,0.6g/kg,0.6,g/kg,SAFE,SAFE,13.01.03,特殊医学用途婴儿配方食品,13.01.03 > 13.01 > 13.0,特殊医学用途婴儿配方食品 > 婴幼儿配方食品 > 特殊膳食用食品,supporting_rule_found,13.01.03,特殊医学用途婴儿配方食品,"磷酸及磷酸盐[包括磷酸,焦磷酸二氢二钠,焦磷酸钠,磷酸二氢钙,磷酸二氢钾,磷酸氢二铵,磷酸氢二钾,磷酸氢钙,磷酸三钙,磷酸三钾,磷酸三钠,多聚磷酸钠(包括六偏磷酸钠),三聚磷酸钠,磷酸二氢钠,磷酸氢二钠,焦磷酸四钾,焦磷酸一氢三钠,聚偏磷酸钾,酸式焦磷酸钙]",1.106,338,1.0,g/kg,"以即食状态计,仅限使用磷酸氢钙、磷酸二氢钠、磷酸,可单独或混合使用",以磷酸根(PO43- )计,1,GB 2760-2024,False
partial-dataset-v1.0.0,98,2,黄原胶,黄原胶,7.2g/kg,7.2,g/kg,SAFE,SAFE,13.01.03,特殊医学用途婴儿配方食品,13.01.03 > 13.01 > 13.0,特殊医学用途婴儿配方食品 > 婴幼儿配方食品 > 特殊膳食用食品,supporting_rule_found,13.01.03,特殊医学用途婴儿配方食品,黄原胶(又名汉生胶),20.009,415,9.0,g/kg,"使用量仅限粉状产品,液态产品按照稀释倍数折算",,1,GB 2760-2024,False
partial-dataset-v1.0.0,99,1,二氧化钛,二氧化钛,6.0g/kg,6.0,g/kg,SAFE,SAFE,04.01.02.08.01,蜜饯类、凉果类,04.01.02.08.01 > 04.01.02.08 > 04.01.02 > 04.01 > 04.0,蜜饯类、凉果类 > 蜜饯 > 加工水果 > 水果 > 水果、蔬菜(包括块根类)、豆类、食用菌、藻类、坚果以及籽类等,supporting_rule_found,04.01.02.08.01,蜜饯类、凉果类,二氧化钛,8.011,171,10.0,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,99,2,天门冬酰苯丙氨酸甲酯乙酰磺胺酸,天门冬酰苯丙氨酸甲酯乙酰磺胺酸,0.525g/kg,0.525,g/kg,RISK_OVERLIMIT,RISK,04.01.02.08.01,蜜饯类、凉果类,04.01.02.08.01 > 04.01.02.08 > 04.01.02 > 04.01 > 04.0,蜜饯类、凉果类 > 蜜饯 > 加工水果 > 水果 > 水果、蔬菜(包括块根类)、豆类、食用菌、藻类、坚果以及籽类等,supporting_rule_found,04.01.02.08.01,蜜饯类、凉果类,天门冬酰苯丙氨酸甲酯乙酰磺胺酸<sup>9</sup>),19.012,962,0.35,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,99,3,三氯蔗糖,三氯蔗糖,1g/kg,1.0,g/kg,SAFE,SAFE,04.01.02.08.01,蜜饯类、凉果类,04.01.02.08.01 > 04.01.02.08 > 04.01.02 > 04.01 > 04.0,蜜饯类、凉果类 > 蜜饯 > 加工水果 > 水果 > 水果、蔬菜(包括块根类)、豆类、食用菌、藻类、坚果以及籽类等,supporting_rule_found,04.01.02.08,蜜饯,三氯蔗糖(又名蔗糖素),19.016,955,1.5,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,100,1,阿斯巴甜,阿斯巴甜,1.5g/kg,1.5,g/kg,SAFE,SAFE,04.01.02.01,冷冻水果,04.01.02.01 > 04.01.02 > 04.01 > 04.0,冷冻水果 > 加工水果 > 水果 > 水果、蔬菜(包括块根类)、豆类、食用菌、藻类、坚果以及籽类等,supporting_rule_found,04.01.02.01,冷冻水果,阿斯巴甜,19.004,951,2.0,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,100,2,纽甜,纽甜,0.2g/kg,0.2,g/kg,RISK_OVERLIMIT,RISK,04.01.02.01,冷冻水果,04.01.02.01 > 04.01.02 > 04.01 > 04.0,冷冻水果 > 加工水果 > 水果 > 水果、蔬菜(包括块根类)、豆类、食用菌、藻类、坚果以及籽类等,supporting_rule_found,04.01.02.01,冷冻水果,纽甜,19.019,961,0.1,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,101,1,植物炭黑,植物炭黑,1.20g/kg,1.2,g/kg,SAFE,SAFE,06.05.02.04,粉圆,06.05.02.04 > 06.05.02 > 06.05 > 06.0,"粉圆 > 淀粉制品 > 淀粉及淀粉类制品 > 粮食和粮食制品,包括大米、面粉、杂粮、块根植物、豆类和玉米提取的淀粉等(不包括07.0类焙烤制品)",supporting_rule_found,06.05.02.04,粉圆,植物炭黑,8.138,153,1.5,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,101,2,柠檬黄,柠檬黄,0.15g/kg,0.15,g/kg,SAFE,SAFE,06.05.02.04,粉圆,06.05.02.04 > 06.05.02 > 06.05 > 06.0,"粉圆 > 淀粉制品 > 淀粉及淀粉类制品 > 粮食和粮食制品,包括大米、面粉、杂粮、块根植物、豆类和玉米提取的淀粉等(不包括07.0类焙烤制品)",supporting_rule_found,06.05.02.04,粉圆,"柠檬黄及其铝色淀(包括柠檬黄,柠檬黄铝色淀)",8.005,102,0.2,g/kg,,以柠檬黄计,1,GB 2760-2024,False
partial-dataset-v1.0.0,102,1,罗望子多糖胶,罗望子多糖胶,1.80g/kg,1.8,g/kg,SAFE,SAFE,14.02.03,果蔬汁(浆)类饮料,14.02.03 > 14.02 > 14.0,果蔬汁(浆)类饮料 > 果蔬汁类及其饮料 > 饮料类,supporting_rule_found,14.02.03,果蔬汁(浆)类饮料,罗望子多糖胶,20.011,,3.0,g/kg,,"以即饮状态计,相应的固体饮料按照稀释倍数增加使用量",1,GB 2760-2024,False
partial-dataset-v1.0.0,102,2,"L(+)-酒石酸,dl-酒石酸","L(+)-酒石酸,dl-酒石酸",4.5g/kg,4.5,g/kg,SAFE,SAFE,14.02.03,果蔬汁(浆)类饮料,14.02.03 > 14.02 > 14.0,果蔬汁(浆)类饮料 > 果蔬汁类及其饮料 > 饮料类,supporting_rule_found,14.02.03,果蔬汁(浆)类饮料,"L(+)-酒石酸,dl-酒石酸",1.111,334,5.0,g/kg,"以即饮状态计,相应的固体饮料按稀释倍数增加使用量",酒石酸,1,GB 2760-2024,False
partial-dataset-v1.0.0,103,1,可可壳色,可可壳色,1.80g/kg,1.8,g/kg,SAFE,SAFE,07.02.04,糕点上彩装,07.02.04 > 07.02 > 07.0,糕点上彩装 > 糕点 > 焙烤食品,supporting_rule_found,07.02.04,糕点上彩装,可可壳色,8.118,,3.0,g/kg,,,2,GB 2760-2024,False
partial-dataset-v1.0.0,103,2,蓝锭果红,蓝锭果红,2.5g/kg,2.5,g/kg,SAFE,SAFE,07.02.04,糕点上彩装,07.02.04 > 07.02 > 07.0,糕点上彩装 > 糕点 > 焙烤食品,supporting_rule_found,07.02.04,糕点上彩装,蓝锭果红,8.136,,3.0,g/kg,,,2,GB 2760-2024,False
partial-dataset-v1.0.0,104,1,安赛蜜,安赛蜜,0.3g/kg,0.3,g/kg,SAFE,SAFE,15.02,配制酒,15.02 > 15.0,配制酒 > 酒类,supporting_rule_found,15.02,配制酒,安赛蜜,19.011,950,0.35,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,105,1,阿斯巴甜,阿斯巴甜,0.15g/kg,0.15,g/kg,SAFE,SAFE,16.06,膨化食品,16.06 > 16.0,膨化食品 > 其他类(01.0~15.0除外),supporting_rule_found,16.06,膨化食品,阿斯巴甜,19.004,951,0.5,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,106,1,焦糖色(亚硫酸铵法),焦糖色(亚硫酸铵法),5.0g/L,5.0,g/L,SAFE,SAFE,15.01.06,朗姆酒,15.01.06 > 15.01 > 15.0,朗姆酒 > 蒸馏酒 > 酒类,supporting_rule_found,15.01.06,朗姆酒,焦糖色(亚硫酸铵法),8.109,150d,6.0,g/L,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,107,1,胭脂虫红及其铝色淀,胭脂虫红及其铝色淀,0.30g/kg,0.3,g/kg,SAFE,SAFE,06.11,面糊(如用于鱼和禽肉的拖面糊)、裹粉、煎炸粉,06.11 > 06.0,"面糊(如用于鱼和禽肉的拖面糊)、裹粉、煎炸粉 > 粮食和粮食制品,包括大米、面粉、杂粮、块根植物、豆类和玉米提取的淀粉等(不包括07.0类焙烤制品)",supporting_rule_found,06.11,面糊 (如 用 于 鱼 和 禽 肉 的 拖 面 糊)、裹粉、煎炸粉,"胭脂虫红及其铝色淀(包括胭脂虫红,胭脂虫红铝色淀)",8.145,120,0.5,g/kg,,以胭脂红酸计,1,GB 2760-2024,False
partial-dataset-v1.0.0,108,1,日落黄及其铝色淀,日落黄及其铝色淀,0.12g/kg,0.12,g/kg,SAFE,SAFE,09.03.03,鱼子制品,09.03.03 > 09.03 > 09.0,鱼子制品 > 预制水产品(半成品) > 水产及其制品(包括鱼类、甲壳类、贝类、软体类、棘皮类等水产及其加工制品等),supporting_rule_found,09.03.03,鱼子制品,"日落黄及其铝色淀(包括日落黄,日落黄铝色淀)",8.006,110,0.2,g/kg,,仅限使用日落黄,1,GB 2760-2024,False
partial-dataset-v1.0.0,109,1,氨基乙酸,氨基乙酸,0.60g/kg,0.6,g/kg,SAFE,SAFE,12.02,鲜味剂和助鲜剂,12.02 > 12.0,鲜味剂和助鲜剂 > 调味品,supporting_rule_found,12.0,调味品(12.01盐及代盐制品、12.09香辛料类除外),氨基乙酸,12.007,640,1.0,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,110,1,瓜尔胶,瓜尔胶,0.50g/kg,0.5,g/kg,RISK_FORBIDDEN,RISK,12.03,食醋,12.03 > 12.0,食醋 > 调味品,no_authorization_on_category_path,,,,,,,,,,0,GB 2760-2024,False
